id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
hsa-mir-629	4	0.00064306	0.0023824	0.251327	225	4	-1.2458	0.99936	0.99936	1.0	20384	0	-1.2458
hsa-mir-766	4	0.00065225	0.0024128	0.251945	226	2	-0.41003	0.19408	0.21297	0.993849	5183	1	-0.41003
ZBTB17	6	0.00065284	0.0034297	0.288831	227	4	-0.65856	0.50016	0.50023	1.0	9848	1	-0.65856
SHQ1	6	0.00065389	0.0034351	0.288831	228	4	-0.83256	0.24398	0.29321	1.0	5852	1	-0.83256
EEF1G	6	0.00065564	0.0034423	0.288831	229	6	-0.89155	0.99934	0.99935	1.0	20383	0	-0.89155
POLR2K	6	0.00065733	0.0034515	0.288831	230	3	-0.53025	0.036641	0.076596	0.940377	1629	1	-0.53025
TRIM28	6	0.00066136	0.003474	0.288831	231	5	-1.2457	0.66958	0.66949	1.0	13157	0	-1.2457
NDUFB4	6	0.00066292	0.0034825	0.288831	232	6	-0.47811	0.99562	0.99568	1.0	20192	0	-0.47811
ZNF322	6	0.00066552	0.0034946	0.288831	233	5	-1.0711	0.57889	0.57886	1.0	11351	0	-1.0711
CSF3	6	0.00066901	0.0035159	0.288831	234	4	-0.47846	0.13247	0.21143	0.993849	4234	1	-0.47846
MAD2L1	6	0.0006766	0.0035575	0.288831	235	6	-0.72965	0.99932	0.99933	1.0	20382	0	-0.72965
BAD	6	0.00067679	0.0035579	0.288831	236	6	-1.3341	0.99646	0.99651	1.0	20233	0	-1.3341
ANKLE2	6	0.00067818	0.0035666	0.288831	237	5	-0.66746	0.9684	0.96844	1.0	19358	0	-0.66746
DUX2	6	0.00068509	0.0036005	0.290111	238	5	-0.34176	0.97752	0.97766	1.0	19605	0	-0.34176
POLR3A	6	0.00068851	0.0036165	0.290254	239	5	-1.1493	0.9861	0.98621	1.0	19830	0	-1.1493
Sep-07	6	0.00069513	0.003647	0.291557	240	4	-0.49803	0.91595	0.91605	1.0	18185	0	-0.49803
KRTAP2-3	2	0.00070612	0.0013708	0.224752	241	2	-1.7052	0.99929	0.9993	1.0	20380	0	-1.7052
NUDT4	6	0.00070804	0.0037176	0.296047	242	4	-0.78035	0.45331	0.45664	1.0	9013	1	-0.78035
COPA	6	0.00071241	0.0037423	0.296556	243	5	-0.34949	0.39226	0.40454	1.0	7994	1	-0.34949
HMGB1	6	0.00071708	0.0037698	0.296556	244	5	-0.59428	0.22527	0.28053	1.0	5593	1	-0.59428
MRPL30	6	0.0007182	0.0037727	0.296556	245	6	-0.72455	0.99928	0.99929	1.0	20379	0	-0.72455
hsa-mir-5001	4	0.00074189	0.0027336	0.268388	246	4	-0.74768	0.99926	0.99926	1.0	20378	0	-0.74768
NUFIP1	6	0.00074259	0.0039053	0.304118	247	4	-0.81083	0.65923	0.65907	1.0	12957	0	-0.81083
PSTK	6	0.00074303	0.0039096	0.304118	248	6	-0.69561	0.99926	0.99926	1.0	20377	0	-0.69561
hsa-mir-5095	4	0.00074553	0.0027437	0.268388	249	4	-1.0633	0.99779	0.9978	1.0	20299	0	-1.0633
C14orf166	6	0.00074661	0.003923	0.304118	250	3	-0.40076	0.53338	0.53331	1.0	10485	0	-0.40076
MRPL48	6	0.0007528	0.003958	0.305679	251	5	-0.89215	0.40283	0.41316	1.0	8179	1	-0.89215
hsa-mir-4750	4	0.00075964	0.0027965	0.268698	252	4	-1.0683	0.98353	0.98347	1.0	19758	0	-1.0683
PPP4C	6	0.00076123	0.0039938	0.307284	253	5	-0.50804	0.74871	0.74881	1.0	14781	0	-0.50804
EIF2AK4	6	0.0007714	0.0040543	0.307459	254	5	-0.72058	0.73652	0.73664	1.0	14555	0	-0.72058
VPS25	6	0.00077451	0.0040683	0.307459	255	5	-0.98899	0.80376	0.8037	1.0	15852	0	-0.98899
POLB	6	0.00077658	0.004079	0.307459	256	6	-0.991	0.99922	0.99923	1.0	20376	0	-0.991
SUB1	6	0.00077791	0.0040862	0.307459	257	5	-1.3809	0.9446	0.94462	1.0	18816	0	-1.3809
CENPW	6	0.00078307	0.0041138	0.307961	258	6	-0.83802	0.99922	0.99922	1.0	20375	0	-0.83802
TUBGCP4	6	0.00078523	0.004123	0.307961	259	4	-0.37787	0.60429	0.6044	1.0	11869	0	-0.37787
hsa-mir-940	4	0.00078805	0.0028898	0.276053	260	3	-1.0678	0.95095	0.95086	1.0	18959	0	-1.0678
RPL6	6	0.00079941	0.0041927	0.312025	261	6	-0.52915	0.9992	0.9992	1.0	20374	0	-0.52915
KRTAP9-2	6	0.00080482	0.0042154	0.312581	262	5	-0.52432	0.96521	0.96522	1.0	19277	0	-0.52432
EEF1A1	6	0.00081607	0.0042802	0.315104	263	5	-0.9179	0.32634	0.35268	1.0	6989	1	-0.9179
hsa-mir-4531	4	0.0008168	0.0029871	0.28043	264	3	-0.90752	0.96221	0.96215	1.0	19201	0	-0.90752
GMPS	6	0.00082414	0.0043238	0.31589	265	5	-0.72746	0.55094	0.55088	1.0	10813	0	-0.72746
PPP2R1A	6	0.00082478	0.0043267	0.31589	266	5	-0.82201	0.7787	0.7788	1.0	15349	0	-0.82201
SLC16A1	6	0.00083018	0.0043576	0.31589	267	6	-1.3471	0.99484	0.99487	1.0	20167	0	-1.3471
ADAMTS6	6	0.00083148	0.004362	0.31589	268	5	-0.61812	0.98942	0.9895	1.0	19931	0	-0.61812
hsa-mir-4646	4	0.00083403	0.0030529	0.282135	269	4	-1.0225	0.99917	0.99917	1.0	20373	0	-1.0225
MCL1	6	0.00083591	0.0043804	0.31589	270	6	-0.78075	0.99916	0.99917	1.0	20372	0	-0.78075
ZFP28	6	0.00084029	0.0044099	0.31589	271	5	-1.0597	0.96865	0.96868	1.0	19365	0	-1.0597
HIATL1	6	0.00084236	0.0044191	0.31589	272	3	-0.77889	0.74859	0.7487	1.0	14775	0	-0.77889
POLE3	6	0.00084568	0.0044326	0.31589	273	6	-1.1357	0.99793	0.99795	1.0	20307	0	-1.1357
KIAA0101	6	0.00084608	0.0044355	0.31589	274	5	-1.2653	0.96258	0.96257	1.0	19210	0	-1.2653
NF2	6	0.00084955	0.0044549	0.31589	275	4	-1.319	0.024999	0.059794	0.925403	1272	1	-1.319
VWA7	6	0.00085049	0.0044607	0.31589	276	5	-0.99157	0.77315	0.77329	1.0	15244	0	-0.99157
hsa-mir-1249	4	0.00085226	0.0031206	0.282135	277	3	-1.1023	0.94792	0.94785	1.0	18887	0	-1.1023
hsa-mir-572	4	0.00085256	0.003123	0.282135	278	4	-1.1043	0.99915	0.99915	1.0	20371	0	-1.1043
SNRNP70	6	0.00086262	0.0045303	0.318618	279	6	-1.1079	0.99712	0.99718	1.0	20263	0	-1.1079
LSM5	6	0.00087611	0.0045927	0.319711	280	6	-1.0825	0.99912	0.99912	1.0	20370	0	-1.0825
PIK3CB	6	0.00089391	0.0046837	0.323166	281	6	-0.91319	0.99911	0.99911	1.0	20369	0	-0.91319
TOMM20	6	0.00089494	0.0046897	0.323166	282	4	-0.20581	0.96572	0.96573	1.0	19289	0	-0.20581
CTAGE4	4	0.00089496	0.0032759	0.285514	283	4	-1.6029	0.99121	0.99122	1.0	20013	0	-1.6029
FAM135A	6	0.00089841	0.0047069	0.323261	284	4	-1.2709	0.6843	0.68417	1.0	13451	0	-1.2709
hsa-mir-1273h	4	0.0009016	0.0032923	0.285514	285	3	-0.80747	0.39258	0.39225	1.0	7999	0	-0.80747
TP53BP2	6	0.00090225	0.0047238	0.323339	286	6	-0.72647	0.9991	0.9991	1.0	20368	0	-0.72647
UBL5	6	0.0009145	0.0047858	0.324716	287	5	-0.53841	0.98921	0.98927	1.0	19921	0	-0.53841
PDCD2	6	0.00091507	0.0047916	0.324716	288	5	-0.36857	0.86068	0.86059	1.0	17069	0	-0.36857
EEF1B2	6	0.00094384	0.0049299	0.331066	289	4	-0.66389	0.37118	0.38738	1.0	7670	1	-0.66389
CCT2	6	0.00094426	0.0049309	0.331066	290	5	-0.50995	0.50853	0.50842	1.0	10001	1	-0.50995
AARS	6	0.00094476	0.0049338	0.331066	291	5	-0.82203	0.72408	0.72421	1.0	14291	0	-0.82203
hsa-mir-4421	4	0.00096546	0.0035221	0.288831	292	4	-1.3533	0.99067	0.99065	1.0	19981	0	-1.3533
NOA1	6	0.00097117	0.0050577	0.336526	293	6	-1.1029	0.99903	0.99902	1.0	20367	0	-1.1029
SSH2	6	0.00097552	0.005077	0.336526	294	4	-0.90969	0.33968	0.36289	1.0	7189	1	-0.90969
TEFM	6	0.0009773	0.0050843	0.336526	295	6	-0.97997	0.99902	0.99901	1.0	20365	0	-0.97997
ATP8B4	6	0.00097822	0.0050891	0.336526	296	4	-0.47672	0.11921	0.19283	0.991113	3864	2	-0.47672
hsa-mir-3925	4	0.00097826	0.0035705	0.288831	297	2	-0.2866	0.49766	0.49729	1.0	9794	0	-0.2866
PSMB3	6	0.00098846	0.0051331	0.336526	298	6	-0.72805	0.99901	0.999	1.0	20364	0	-0.72805
CCDC115	6	0.00099153	0.0051476	0.336526	299	6	-0.76094	0.99901	0.999	1.0	20363	0	-0.76094
RPS4X	6	0.00099818	0.005181	0.336526	300	6	-0.74766	0.999	0.99899	1.0	20362	0	-0.74766
SRD5A3	6	0.0010017	0.0051941	0.336526	301	3	-0.42566	0.91784	0.91793	1.0	18228	0	-0.42566
TMEM191B	6	0.0010102	0.0052362	0.336526	302	5	-1.0457	0.34226	0.36482	1.0	7230	1	-1.0457
DHX33	6	0.001013	0.0052468	0.336526	303	3	-0.62049	0.74243	0.74253	1.0	14664	0	-0.62049
MRPL4	6	0.0010136	0.0052497	0.336526	304	3	-0.31212	0.33096	0.35619	1.0	7065	1	-0.31212
ANXA2R	6	0.0010172	0.0052715	0.336526	305	4	-0.97383	0.84514	0.8451	1.0	16712	0	-0.97383
MVK	6	0.0010196	0.0052802	0.336526	306	4	-0.59203	0.98113	0.98131	1.0	19692	0	-0.59203
NEO1	6	0.001023	0.0052947	0.336526	307	3	-0.78461	0.82551	0.82548	1.0	16303	0	-0.78461
SCAF4	6	0.0010236	0.0052986	0.336526	308	5	-0.90316	0.94388	0.9439	1.0	18801	0	-0.90316
PAQR6	6	0.0010253	0.0053112	0.336526	309	6	-0.83816	0.99897	0.99896	1.0	20361	0	-0.83816
SLC25A46	6	0.0010334	0.0053499	0.337133	310	5	-1.0094	0.99078	0.99081	1.0	19987	0	-1.0094
hsa-mir-6799	4	0.0010393	0.0037819	0.296556	311	3	-0.77584	0.61238	0.61215	1.0	12038	0	-0.77584
HMGB3	6	0.0010401	0.0053842	0.337133	312	3	-0.36117	0.26307	0.30658	1.0	6092	1	-0.36117
HIST2H2AC	6	0.0010401	0.0053842	0.337133	313	4	-0.29494	0.89138	0.89145	1.0	17688	0	-0.29494
PHGR1	6	0.0010416	0.0053866	0.337133	314	6	-1.2505	0.99896	0.99895	1.0	20360	0	-1.2505
ACTB	6	0.0010554	0.00545	0.338235	315	5	-0.83181	0.98696	0.98702	1.0	19850	0	-0.83181
SCAND1	6	0.0010601	0.0054703	0.338235	316	3	-0.20291	0.036136	0.075887	0.940258	1612	2	-0.20291
HIST1H2BD	6	0.0010673	0.0055119	0.338235	317	6	-1.0652	0.99893	0.99893	1.0	20359	0	-1.0652
RAB34	3	0.0010684	0.0030403	0.282135	318	3	-0.67636	0.96052	0.96074	1.0	19161	0	-0.67636
LSM6	6	0.0010726	0.00554	0.338235	319	4	-0.28487	0.61198	0.61198	1.0	12030	0	-0.28487
GFAP	6	0.0010729	0.0055429	0.338235	320	6	-0.82897	0.99893	0.99892	1.0	20358	0	-0.82897
RPS27	6	0.001075	0.005554	0.338235	321	5	-0.46389	0.98547	0.9856	1.0	19809	0	-0.46389
EIF2S2	6	0.0010778	0.0055695	0.338235	322	4	-0.95297	0.15929	0.23791	0.997654	4735	1	-0.95297
ATP5L	6	0.0010821	0.005598	0.338962	323	5	-0.81829	0.18447	0.25391	1.0	5044	1	-0.81829
RGS18	6	0.0010882	0.0056256	0.339627	324	4	-0.9288	0.30907	0.33979	1.0	6726	1	-0.9288
hsa-mir-1273c	4	0.0010987	0.0040132	0.307459	325	4	-0.71801	0.9989	0.99889	1.0	20357	0	-0.71801
EIF3E	6	0.0011069	0.0057238	0.34157	326	3	-0.37634	0.54622	0.5461	1.0	10723	0	-0.37634
PDPK1	6	0.001111	0.0057485	0.34157	327	6	-0.77763	0.99651	0.99655	1.0	20234	0	-0.77763
CHRNA7	4	0.0011112	0.0040543	0.307459	328	4	-0.85272	0.99676	0.99677	1.0	20243	0	-0.85272
SLIRP	6	0.0011117	0.0057509	0.34157	329	3	-0.82102	0.49177	0.49217	1.0	9685	1	-0.82102
MGAT4A	6	0.0011175	0.0057794	0.34157	330	5	-1.0117	0.98441	0.98454	1.0	19776	0	-1.0117
KRTAP12-1	6	0.0011179	0.0057819	0.34157	331	6	-1.0092	0.99888	0.99887	1.0	20355	0	-1.0092
NUDCD3	6	0.001118	0.0057819	0.34157	332	4	-0.77299	0.59021	0.5903	1.0	11591	0	-0.77299
HTRA2	6	0.0011202	0.0057925	0.34157	333	4	-0.29591	0.83746	0.83742	1.0	16538	0	-0.29591
SMC5	6	0.0011222	0.0058022	0.34157	334	5	-0.94783	0.086077	0.14641	0.973626	3004	1	-0.94783
ABHD17A	6	0.0011231	0.005808	0.34157	335	6	-0.66499	0.99888	0.99886	1.0	20354	0	-0.66499
COA5	6	0.0011294	0.005837	0.342293	336	5	-0.4088	0.35752	0.37668	1.0	7460	1	-0.4088
RAD21	6	0.0011497	0.0059318	0.346436	337	5	-0.36569	0.94488	0.9449	1.0	18826	0	-0.36569
SFR1	6	0.0011515	0.0059415	0.346436	338	5	-1.0523	0.94442	0.94442	1.0	18814	0	-1.0523
TMSB10	6	0.0011578	0.0059686	0.347027	339	6	-0.80629	0.99884	0.99883	1.0	20353	0	-0.80629
hsa-mir-320c-1	4	0.0011661	0.0042488	0.313919	340	4	-1.0187	0.99883	0.99882	1.0	20352	0	-1.0187
ASAH2B	6	0.0011694	0.0060242	0.347508	341	4	-0.69709	0.48062	0.48162	1.0	9502	1	-0.69709
DNM1L	6	0.0011741	0.0060448	0.347508	342	5	-1.0063	0.77945	0.77956	1.0	15357	0	-1.0063
CSTF3	6	0.0011904	0.0061195	0.350116	343	6	-0.80876	0.99881	0.9988	1.0	20351	0	-0.80876
NKX6-3	6	0.0011921	0.0061244	0.350116	344	6	-0.85651	0.99881	0.99879	1.0	20350	0	-0.85651
CENPM	6	0.0011964	0.0061486	0.35052	345	6	-0.62349	0.9988	0.99879	1.0	20349	0	-0.62349
SLC11A1	6	0.0012163	0.0062386	0.352702	346	6	-0.87863	0.99878	0.99877	1.0	20348	0	-0.87863
HSD17B10	6	0.0012217	0.0062618	0.35304	347	6	-0.785	0.99716	0.9972	1.0	20268	0	-0.785
WDR25	6	0.0012283	0.0062927	0.35357	348	4	-1.0701	0.95337	0.95341	1.0	19013	0	-1.0701
SART3	6	0.0012314	0.0063102	0.35357	349	4	-0.54391	0.7051	0.70517	1.0	13901	0	-0.54391
CABP7	6	0.001234	0.0063247	0.35357	350	6	-0.82893	0.99877	0.99875	1.0	20347	0	-0.82893
hsa-mir-548i-3	2	0.0012369	0.0024036	0.251945	351	2	-0.36215	0.99876	0.99875	1.0	20346	0	-0.36215
hsa-mir-4716	4	0.0012375	0.0045003	0.3176	352	4	-1.0276	0.99876	0.99875	1.0	20345	0	-1.0276
CPSF2	6	0.0012396	0.0063532	0.35357	353	4	-0.97338	0.66501	0.66484	1.0	13066	0	-0.97338
POLD4	6	0.0012405	0.0063576	0.35357	354	3	-0.19504	0.70508	0.70515	1.0	13900	0	-0.19504
EIF5B	6	0.0012473	0.0063958	0.354683	355	6	-0.8807	0.99875	0.99874	1.0	20344	0	-0.8807
KRTAP9-4	6	0.0012497	0.0064122	0.354683	356	4	-0.48088	0.14705	0.23015	0.993849	4586	1	-0.48088
SETD1B	6	0.0012612	0.0064674	0.356769	357	4	-0.61902	0.81967	0.8196	1.0	16165	0	-0.61902
hsa-mir-1273g	4	0.0012619	0.0045811	0.319711	358	3	-0.41932	0.32805	0.32942	1.0	7019	1	-0.41932
hsa-mir-1321	4	0.0012619	0.0045811	0.319711	359	3	-0.30034	0.1911	0.21056	0.993201	5146	1	-0.30034
hsa-mir-4788	4	0.0012707	0.0046097	0.319802	360	3	-1.3123	0.90849	0.9084	1.0	18014	0	-1.3123
MEAF6	6	0.0012732	0.0065288	0.35679	361	5	-1.0166	0.94398	0.944	1.0	18804	0	-1.0166
TRIAP1	6	0.0012774	0.0065472	0.35679	362	5	-1.0473	0.53433	0.53424	1.0	10499	0	-1.0473
ARL4A	6	0.0012779	0.0065508	0.35679	363	4	-0.9377	0.16627	0.24234	0.999355	4824	1	-0.9377
DET1	6	0.0012806	0.006567	0.35679	364	4	-1.2097	0.95495	0.95496	1.0	19040	0	-1.2097
GEMIN5	6	0.0012815	0.0065724	0.35679	365	4	-0.82987	0.806	0.80593	1.0	15907	0	-0.82987
ZNF286B	6	0.0012875	0.0066014	0.357418	366	6	-0.76298	0.99871	0.9987	1.0	20342	0	-0.76298
LIMD2	6	0.0013127	0.0067187	0.361894	367	4	-0.76934	0.89947	0.89956	1.0	17845	0	-0.76934
hsa-mir-4515	4	0.0013172	0.0047722	0.324716	368	4	-1.1123	0.99868	0.99867	1.0	20341	0	-1.1123
ACCS	6	0.0013343	0.0068346	0.365212	369	4	-1.0706	0.11698	0.18974	0.991113	3808	1	-1.0706
POLD1	6	0.0013618	0.006957	0.367906	370	6	-0.9113	0.99864	0.99863	1.0	20340	0	-0.9113
PHAX	6	0.0013641	0.0069681	0.367906	371	4	-0.44993	0.61751	0.61747	1.0	12140	0	-0.44993
SPATA31A6	6	0.0013662	0.0069749	0.367906	372	6	-0.70549	0.99707	0.99713	1.0	20259	0	-0.70549
STAG3	6	0.0013758	0.0070252	0.36866	373	5	-0.994	0.83926	0.83921	1.0	16578	0	-0.994
EIF1AD	6	0.0013963	0.0071166	0.372393	374	4	-1.2412	0.96443	0.96445	1.0	19252	0	-1.2412
CSTF1	6	0.0014123	0.0072042	0.372393	375	6	-0.8104	0.99859	0.99857	1.0	20338	0	-0.8104
C14orf80	6	0.0014137	0.0072126	0.372393	376	5	-0.7078	0.9583	0.95824	1.0	19103	0	-0.7078
GFER	6	0.0014195	0.007239	0.372393	377	6	-0.69775	0.99858	0.99856	1.0	20336	0	-0.69775
ZNF609	6	0.0014252	0.0072622	0.372393	378	3	-0.88845	0.96837	0.9684	1.0	19357	0	-0.88845
KRR1	6	0.0014277	0.0072743	0.372393	379	4	-1.088	0.10446	0.17212	0.988745	3469	2	-1.088
hsa-mir-6807	4	0.0014367	0.0051917	0.336526	380	4	-1.0121	0.99856	0.99854	1.0	20335	0	-1.0121
POLR3B	6	0.0014369	0.0073174	0.372393	381	5	-0.96489	0.88433	0.88432	1.0	17552	0	-0.96489
POLA1	6	0.0014384	0.0073261	0.372393	382	6	-0.82932	0.99856	0.99854	1.0	20334	0	-0.82932
LIN52	6	0.0014397	0.0073319	0.372393	383	4	-0.72413	0.71678	0.71692	1.0	14134	0	-0.72413
hsa-mir-320a	4	0.0014585	0.0052589	0.336526	384	4	-0.66349	0.99196	0.99196	1.0	20044	0	-0.66349
HAUS2	6	0.0014705	0.0074751	0.37779	385	5	-1.1819	0.19776	0.26251	1.0	5233	1	-1.1819
PLK4	6	0.0014756	0.0074988	0.378006	386	4	-0.92948	0.82841	0.82838	1.0	16358	0	-0.92948
HSPA14	6	0.001483	0.0075327	0.378172	387	6	-0.70192	0.99852	0.9985	1.0	20332	0	-0.70192
LYZ	6	0.0014976	0.0075999	0.378172	388	6	-0.82469	0.9985	0.99849	1.0	20331	0	-0.82469
MCM5	6	0.0014976	0.0075999	0.378172	389	5	-0.74802	0.90712	0.90723	1.0	17989	0	-0.74802
CSDE1	6	0.0014981	0.0076018	0.378172	390	4	-0.92055	0.38067	0.39502	1.0	7803	1	-0.92055
hsa-mir-3615	4	0.0015056	0.0054258	0.338235	391	4	-0.77594	0.97277	0.9728	1.0	19474	0	-0.77594
SRP9	6	0.0015121	0.0076691	0.378624	392	5	-0.74597	0.42158	0.42897	1.0	8499	1	-0.74597
TRMT112	6	0.0015123	0.0076696	0.378624	393	4	-0.35215	0.97434	0.97444	1.0	19519	0	-0.35215
COL6A2	6	0.0015169	0.0076911	0.378624	394	3	-0.13818	0.65284	0.65273	1.0	12841	0	-0.13818
IGBP1	6	0.0015193	0.0077049	0.378624	395	6	-0.92661	0.99448	0.99451	1.0	20155	0	-0.92661
CA5A	6	0.0015217	0.0077146	0.378624	396	5	-1.0187	0.43761	0.44275	1.0	8751	1	-1.0187
hsa-mir-1268a	4	0.001525	0.0055071	0.338235	397	4	-0.85054	0.99823	0.99822	1.0	20318	0	-0.85054
hsa-mir-7108	4	0.0015363	0.0055376	0.338235	398	4	-0.85185	0.97709	0.97722	1.0	19588	0	-0.85185
ZNF227	6	0.0015384	0.0077968	0.378824	399	6	-0.93215	0.99846	0.99846	1.0	20330	0	-0.93215
FBLN5	6	0.0015442	0.0078273	0.378824	400	3	-0.21495	0.45904	0.46174	1.0	9121	1	-0.21495
EIF3J	6	0.0015442	0.0078273	0.378824	401	4	-0.4872	0.96177	0.96178	1.0	19192	0	-0.4872
SPINK2	6	0.0015452	0.0078297	0.378824	402	5	-1.0971	0.82482	0.82479	1.0	16287	0	-1.0971
PLRG1	6	0.0015587	0.0078921	0.380943	403	5	-1.1381	0.36514	0.38265	1.0	7571	1	-1.1381
PRPF38B	6	0.0015811	0.0080077	0.385614	404	5	-0.83467	0.97172	0.97182	1.0	19441	0	-0.83467
FOXD4L1	6	0.0015964	0.0080784	0.385737	405	6	-0.92719	0.9984	0.9984	1.0	20328	0	-0.92719
HOXA6	6	0.0015974	0.0080808	0.385737	406	6	-0.72995	0.9984	0.9984	1.0	20327	0	-0.72995
RAD9A	6	0.0015997	0.0080895	0.385737	407	6	-0.47546	0.99376	0.99381	1.0	20124	0	-0.47546
POLR2G	6	0.0016066	0.0081175	0.385737	408	6	-0.76321	0.99839	0.99839	1.0	20326	0	-0.76321
MEMO1	6	0.001608	0.0081233	0.385737	409	5	-1.0542	0.98323	0.98339	1.0	19749	0	-1.0542
RMI1	6	0.0016213	0.008192	0.388098	410	4	-0.73952	0.022728	0.056106	0.924821	1199	2	-0.73952
INSC	6	0.0016505	0.008342	0.391916	411	5	-1.0027	0.049698	0.095106	0.964211	1983	1	-1.0027
EIF2S3	6	0.0016525	0.0083502	0.391916	412	6	-0.87253	0.99667	0.99672	1.0	20240	0	-0.87253
FAM212B	6	0.0016595	0.008387	0.391916	413	4	-1.0023	0.58598	0.58609	1.0	11505	0	-1.0023
NARS2	6	0.0016698	0.0084364	0.391916	414	5	-0.91016	0.017613	0.044398	0.920577	961	1	-0.91016
EIF2S1	6	0.0016728	0.0084475	0.391916	415	3	-0.43272	0.85196	0.85185	1.0	16869	0	-0.43272
hsa-mir-4758	4	0.0016744	0.0060184	0.347508	416	4	-0.91752	0.99833	0.99831	1.0	20325	0	-0.91752
MATR3	6	0.0016755	0.0084644	0.391916	417	6	-0.68378	0.99832	0.99833	1.0	20324	0	-0.68378
DPPA4	6	0.0016757	0.0084654	0.391916	418	6	-1.1823	0.99832	0.99833	1.0	20323	0	-1.1823
ECD	6	0.001677	0.0084726	0.391916	419	5	-0.71391	0.97611	0.97624	1.0	19559	0	-0.71391
hsa-mir-1285-2	4	0.0016783	0.0060329	0.347508	420	3	-1.0842	0.071596	0.11861	0.966691	2616	1	-1.0842
WDR59	6	0.0016794	0.0084833	0.391916	421	5	-1.0104	0.99143	0.99147	1.0	20022	0	-1.0104
HK2	6	0.0016876	0.0085259	0.392996	422	6	-0.99663	0.99828	0.99829	1.0	20321	0	-0.99663
ATP6V0C	6	0.0017032	0.008596	0.39463	423	5	-0.41988	0.74164	0.74174	1.0	14654	0	-0.41988
GNL3	6	0.0017037	0.0085999	0.39463	424	5	-1.0598	0.31728	0.34589	1.0	6861	1	-1.0598
NADKD1	6	0.0017198	0.0086758	0.395422	425	6	-0.82296	0.99828	0.99829	1.0	20320	0	-0.82296
NDUFB1	6	0.0017242	0.0086932	0.395422	426	4	-0.55706	0.89264	0.89276	1.0	17713	0	-0.55706
PTMS	6	0.0017322	0.0087324	0.395422	427	5	-0.88766	0.97936	0.9795	1.0	19648	0	-0.88766
PMF1	4	0.0017329	0.0062202	0.352637	428	4	-1.0633	0.99771	0.99771	1.0	20295	0	-1.0633
HLCS	6	0.0017518	0.008821	0.395422	429	5	-0.78795	0.57862	0.57858	1.0	11346	0	-0.78795
SQRDL	6	0.0017541	0.0088297	0.395422	430	5	-0.76628	0.65824	0.65807	1.0	12937	0	-0.76628
RPL36A	2	0.0017643	0.0034476	0.288831	431	2	-1.0221	0.99824	0.99822	1.0	20319	0	-1.0221
ABL2	6	0.0017749	0.0089235	0.397905	432	5	-0.70389	0.86579	0.86573	1.0	17174	0	-0.70389
DDX42	6	0.0017753	0.008924	0.397905	433	5	-0.83182	0.95462	0.95464	1.0	19034	0	-0.83182
MRPL28	6	0.0017872	0.0089738	0.399257	434	5	-0.763	0.88581	0.88577	1.0	17586	0	-0.763
ARSJ	6	0.001805	0.0090648	0.401837	435	4	-1.0225	0.50151	0.5015	1.0	9874	1	-1.0225
PHF12	6	0.0018063	0.0090711	0.401837	436	3	-0.62482	0.7646	0.76459	1.0	15080	0	-0.62482
AOC3	6	0.0018271	0.0091814	0.404093	437	2	-0.17797	0.91761	0.9177	1.0	18221	0	-0.17797
JAK3	6	0.0018284	0.0091857	0.404093	438	5	-0.7369	0.69333	0.69324	1.0	13652	0	-0.7369
NAGPA	6	0.0018292	0.0091877	0.404093	439	5	-1.0601	0.96269	0.96269	1.0	19211	0	-1.0601
hsa-mir-6878	4	0.0018317	0.0065641	0.35679	440	4	-0.89177	0.99817	0.99816	1.0	20317	0	-0.89177
LRPPRC	6	0.0018347	0.0092128	0.404093	441	4	-0.99254	0.879	0.87895	1.0	17447	0	-0.99254
MAU2	6	0.0018429	0.0092462	0.404093	442	4	-0.36824	0.43746	0.44261	1.0	8748	1	-0.36824
POP4	6	0.0018455	0.0092602	0.404093	443	6	-0.96891	0.99624	0.99628	1.0	20226	0	-0.96891
CLPP	6	0.0018569	0.0093231	0.405972	444	6	-0.86005	0.99814	0.99814	1.0	20316	0	-0.86005
FRG2C	5	0.0018629	0.0082307	0.389031	445	3	-0.92522	0.73617	0.7364	1.0	14551	0	-0.92522
TIAF1	6	0.0018699	0.0093894	0.407273	446	5	-1.0043	0.86195	0.86186	1.0	17096	0	-1.0043
TANC1	6	0.0018704	0.0093928	0.407273	447	3	-0.83787	0.050783	0.096681	0.964524	2011	1	-0.83787
hsa-mir-3159	4	0.0018747	0.0067194	0.361894	448	3	-1.1929	0.32419	0.32586	1.0	6956	1	-1.1929
TTLL9	6	0.0018764	0.0094218	0.407345	449	5	-0.78041	0.98361	0.98375	1.0	19760	0	-0.78041
MRPS10	6	0.0018785	0.0094354	0.407345	450	4	-0.57966	0.7324	0.73251	1.0	14470	0	-0.57966
ALG14	6	0.0018867	0.0094741	0.407345	451	4	-0.53968	0.39528	0.407	1.0	8047	1	-0.53968
hsa-mir-3665	4	0.0018986	0.006808	0.364743	452	4	-1.115	0.9981	0.9981	1.0	20315	0	-1.115
EIF1	6	0.0019018	0.0095563	0.410019	453	6	-0.70046	0.9981	0.9981	1.0	20314	0	-0.70046
DDX46	6	0.0019154	0.0096153	0.411004	454	6	-0.85446	0.99808	0.99809	1.0	20313	0	-0.85446
